Username,Komentar,Timestamp,Likes,Original Text,Public
@Silviiiiaaa,"Mba najwa konten monopolitik keren banget ,mungkin bisa jadi banyak episode seruu",2025-02-07T03:18:48Z,0,"Mba najwa konten monopolitik keren banget ,mungkin bisa jadi banyak episode seruu",True
@bobbypratamaeffendie,Good content and good sharing 🤝,2025-02-02T05:57:14Z,1,Good content and good sharing 🤝,True
@thishourmichaelshowtv5745,"Enak x dengar nya bahas soal jokowi oleh lae ara sirait,  bu irma dan bang adi prayitno,  padat,  dan gk bertelele😊👌🙏",2025-01-24T11:19:15Z,0,"Enak x dengar nya bahas soal jokowi oleh lae ara sirait,  bu irma dan bang adi prayitno,  padat,  dan gk bertelele😊👌🙏",True
@ES_WIRAWAN,Belagu lu nji gak suka jawaban jawaban mereka......kayak lu palingbpinter aja....,2025-01-13T08:19:54Z,0,Belagu lu nji gak suka jawaban jawaban mereka......kayak lu palingbpinter aja....,True
@ES_WIRAWAN,Naaah ini keterangan ara bener kerukunan....masok akal...bukan terus menerus Menfhujat dan membenci...katak sikap dan sifatny panji,2025-01-13T08:15:11Z,0,Naaah ini keterangan ara bener kerukunan....masok akal...bukan terus menerus Menfhujat dan membenci...katak sikap dan sifatny panji,True
@ES_WIRAWAN,Panji sok pinter fan sok tau...pengalamannya di pemerintahn apa sih....cuma mengati aja kok....cari panggung,2025-01-13T08:12:10Z,0,Panji sok pinter fan sok tau...pengalamannya di pemerintahn apa sih....cuma mengati aja kok....cari panggung,True
@idhambudhisatrias.t.9353,"bu irma, negara bukan perusahaan ya bu, mohon maaf jgn di samakan dgn presepsimu, justru dinasti politik berpeluang besar membangun kesempatan nepotisme. kocak2",2025-01-11T07:27:08Z,0,"bu irma, negara bukan perusahaan ya bu, mohon maaf jgn di samakan dgn presepsimu, justru dinasti politik berpeluang besar membangun kesempatan nepotisme. kocak2",True
@antohmabez,Suap dan korup yg harus diberantas terlebihdahulu,2025-01-09T20:20:43Z,0,Suap dan korup yg harus diberantas terlebihdahulu,True
@WahyuIndah-z3q,Dulu saya polos banget sebagai rakyat biasa ...tapi sekarang melihat kelakuan politisi saya mikir kok makin enek melihat semua ini ...sedih banget  sebagai rakyat yg mau berfikir melihat politisi2 ...saya terpakasa masa bodo ...yg penting saya masih bisa hidup sederhana ..bisa makan ..berteduh ..itu saja.🎉🎉🎉🎉🎉,2025-01-09T07:31:48Z,0,Dulu saya polos banget sebagai rakyat biasa ...tapi sekarang melihat kelakuan politisi saya mikir kok makin enek melihat semua ini ...sedih banget  sebagai rakyat yg mau berfikir melihat politisi2 ...saya terpakasa masa bodo ...yg penting saya masih bisa hidup sederhana ..bisa makan ..berteduh ..itu saja.🎉🎉🎉🎉🎉,True
@WahyuIndah-z3q,Makan siang gratis itu pertama kali diumumkan ...waduh ini memberi makan 2 ratus juta orang .....berat ...sesudah menang diganti makan bergizi gratis ...yg bikin menang Prabowo itu makan siang gratis  apa ini namanya ...menipu .tau dong,2025-01-09T07:06:16Z,1,Makan siang gratis itu pertama kali diumumkan ...waduh ini memberi makan 2 ratus juta orang .....berat ...sesudah menang diganti makan bergizi gratis ...yg bikin menang Prabowo itu makan siang gratis  apa ini namanya ...menipu .tau dong,True
@semeruindah-d8r,itu ada mara sirait sm bu irma yg comtra dng karakter kerja menteri mulyono sangat kontroversional,2025-01-03T20:46:02Z,0,itu ada mara sirait sm bu irma yg comtra dng karakter kerja menteri mulyono sangat kontroversional,True
@AndreSyahputra-f7h,Bang panji sama mas Adi kerenn,2025-01-03T13:19:31Z,0,Bang panji sama mas Adi kerenn,True
@almuktadir8180,"ara gak ada adab,,motong orang bicara😂",2024-12-29T10:16:54Z,0,"ara gak ada adab,,motong orang bicara😂",True
@poerbapoerba5030,Pandji Bacot 😂😂😂,2024-12-29T02:21:14Z,0,Pandji Bacot 😂😂😂,True
@sbf4678,Bagus kritik politik <br>Dkemas dengan cara santay,2024-12-27T01:24:28Z,0,"Bagus kritik politik 
Dkemas dengan cara santay",True
@hanaawww,"Coba pendukungnya Gibran yg disebut2 percaya sama kemampuan Gibran utk jadi wakil, nongol dong di komen. Pengen liat sekali2 komenan pendukungnya Gibran. Gw heran pendukung yg diomongin itu siapa, katanya pada percaya dan yakin, tp ghoib bnget. Gak ada nampaknya..",2024-12-24T13:26:11Z,0,"Coba pendukungnya Gibran yg disebut2 percaya sama kemampuan Gibran utk jadi wakil, nongol dong di komen. Pengen liat sekali2 komenan pendukungnya Gibran. Gw heran pendukung yg diomongin itu siapa, katanya pada percaya dan yakin, tp ghoib bnget. Gak ada nampaknya..",True
@defimardianah9894,Para penghianat semua,2024-12-20T23:06:21Z,0,Para penghianat semua,True
@buser-99,Ara ngibulnya parah,2024-12-20T13:16:23Z,0,Ara ngibulnya parah,True
@edijambi366,"Yg terakhir..<br>Tentang Jokowi..<br>Para politikus ini, hanya membanggakan Jokowi haya dengan surpei.",2024-12-14T14:00:57Z,0,"Yg terakhir..
Tentang Jokowi..
Para politikus ini, hanya membanggakan Jokowi haya dengan surpei.",True
@Siriusmans,Hey kalian yg duduk . Bacalah komentar&quot; disini 😅 ini rakyat . Orang bukan npc 😅,2024-12-13T13:45:33Z,0,"Hey kalian yg duduk . Bacalah komentar"" disini 😅 ini rakyat . Orang bukan npc 😅",True
@tjutjuSurjana,Kabinet gemoy udah jelas  merupakan pemborosan anggaran,2024-12-11T16:12:53Z,0,Kabinet gemoy udah jelas  merupakan pemborosan anggaran,True
@siswantara3570,Diskusi ratu nebeng 😅,2024-12-10T17:19:20Z,0,Diskusi ratu nebeng 😅,True
@robyfirm21,Sebutkan 6 suku yang ada di indonesia,2024-12-09T10:45:12Z,0,Sebutkan 6 suku yang ada di indonesia,True
@Emmaalvaro-j2p,nho,2024-12-07T05:01:18Z,0,nho,True
@ketthen1055,100 jt gaji saya /bln klu krj 51/2 / week,2024-12-06T06:43:54Z,0,100 jt gaji saya /bln klu krj 51/2 / week,True
@jordancimanjuntak6201,Pak Ara Sekarang Jadi Menteri keren 😮😮😮,2024-12-02T14:01:11Z,0,Pak Ara Sekarang Jadi Menteri keren 😮😮😮,True
@AmiraCempaka,Adi prayitno mantap,2024-12-01T17:39:45Z,0,Adi prayitno mantap,True
@andriappe,Kepuasan publik sangat tinggi<br>tapi ko disini kebanyakannya komen yg sebaliknya..<br>jadi dapat darimana tuh hasil survei dan kepuasan publiknya..,2024-11-28T15:39:40Z,0,"Kepuasan publik sangat tinggi
tapi ko disini kebanyakannya komen yg sebaliknya..
jadi dapat darimana tuh hasil survei dan kepuasan publiknya..",True
@almatorrann,Statement mas Adi luar biasa,2024-11-26T13:32:49Z,0,Statement mas Adi luar biasa,True
@AbahBejo,Yang asli yang bisa keja Jagan gaji aja pikir kan rakyat bos2,2024-11-23T11:58:50Z,0,Yang asli yang bisa keja Jagan gaji aja pikir kan rakyat bos2,True
@iisiisalfarizi6407,Si ibuk knpa ngga mau di salahin 😢,2024-11-22T02:25:26Z,0,Si ibuk knpa ngga mau di salahin 😢,True
@kuntilkucritembrio5032,😂😂😂😂 mas adi ini pinter sih..😂😂😂 cuman lucu..aja kalau di dnger arah kitikanya 😂😂😂,2024-11-21T19:44:56Z,0,😂😂😂😂 mas adi ini pinter sih..😂😂😂 cuman lucu..aja kalau di dnger arah kitikanya 😂😂😂,True
@subiyantoyanto6917,"Capek deh ,😂😂😂",2024-11-21T12:47:12Z,0,"Capek deh ,😂😂😂",True
@dmmbintangtimur3733,Panji itu siapa di dunia politik.,2024-11-20T13:56:51Z,1,Panji itu siapa di dunia politik.,True
@9321yudhistira,Si nebeng najwa si darurat Najwa bersabda,2024-11-19T11:39:36Z,0,Si nebeng najwa si darurat Najwa bersabda,True
@mthsquare754,"Acara ini menggambarkan hakikat manusia, kita memang tidak bisa melihat isi hati mereka, tapi kita bisa membaca, pikiran, kejiwaan, dan tingkat nafsu nya..",2024-11-17T04:48:28Z,0,"Acara ini menggambarkan hakikat manusia, kita memang tidak bisa melihat isi hati mereka, tapi kita bisa membaca, pikiran, kejiwaan, dan tingkat nafsu nya..",True
,"jual rumah, jual negara",2024-11-13T04:25:12Z,0,"jual rumah, jual negara",True
,"mata najwa, narasi tv",2024-11-13T04:24:14Z,0,"mata najwa, narasi tv",True
,"permainan zaman dulu, monopli, kesempatan atau dana umum?",2024-11-13T04:23:15Z,0,"permainan zaman dulu, monopli, kesempatan atau dana umum?",True
@AntingIrawanRG,dikusi tentang  PUTRI NEBENG,2024-11-11T12:44:10Z,0,dikusi tentang  PUTRI NEBENG,True
@harrynovera6156,"Salut dengan ara,,, betapa jujurnya dia,, 3x jd wkil rakyat tampa kluarin dana ekstra,, bnr2 salut... Klw buat irma..i love u rocky gerung,,, mnghargai badut dgn menertawainya..",2024-11-09T15:00:47Z,0,"Salut dengan ara,,, betapa jujurnya dia,, 3x jd wkil rakyat tampa kluarin dana ekstra,, bnr2 salut... Klw buat irma..i love u rocky gerung,,, mnghargai badut dgn menertawainya..",True
@putraaditya74,Aku gk dapet bansos tapi cinta jokowi...apah salah,2024-11-08T12:01:55Z,0,Aku gk dapet bansos tapi cinta jokowi...apah salah,True
@DgsghshDgsghshshsh,Kan  wakil menteri seharusnya gak usah diadakan.banyak2 in anggaran,2024-11-08T06:30:32Z,0,Kan  wakil menteri seharusnya gak usah diadakan.banyak2 in anggaran,True
@BangAdy-s99,Mantap bang Ady Priyatno pembelajaran politik atas narasi yang dibangun...  Salam dari bima NTB... Pemimpin adalah pusat perhatian rakyat subyektivitas dan obyektif penilaian tergantung profesi dan kepentingan.... Pembenaran dan kebenaran susah di bedakan.,2024-11-07T18:53:30Z,0,Mantap bang Ady Priyatno pembelajaran politik atas narasi yang dibangun...  Salam dari bima NTB... Pemimpin adalah pusat perhatian rakyat subyektivitas dan obyektif penilaian tergantung profesi dan kepentingan.... Pembenaran dan kebenaran susah di bedakan.,True
@sumaargawa6846,UUD prampasan aset udah kah disahkan DPR saya sampai muak klau DPR bayak bicara minim aksi😂,2024-11-07T15:15:50Z,0,UUD prampasan aset udah kah disahkan DPR saya sampai muak klau DPR bayak bicara minim aksi😂,True
@momochan-o4t,"Lucu banget panji <a href=""https://www.youtube.com/watch?v=DK-RR-I0Apk&amp;t=1578"">26:18</a>",2024-11-07T04:41:05Z,0,Lucu banget panji 26:18,True
@diwantara8229,"Kalau di panggung panji brutal bgt, giliran ada lawan terlihat lemah bgt argumentnya. Malah sering ucapin canda”an yg tidak efektif.",2024-11-06T07:39:55Z,0,"Kalau di panggung panji brutal bgt, giliran ada lawan terlihat lemah bgt argumentnya. Malah sering ucapin canda”an yg tidak efektif.",True
@chairulihsan420,Belimbing sayur,2024-11-06T04:14:47Z,0,Belimbing sayur,True
@odahindra5318,Coba panji jadi ketua rt dijakarta bisanggak tolong panji adi naswa begitu gk sukanya pd jokowi jangan gunakan hasil kebijakannya sangat malu kalau  ikut menikmati hasil kiner janya naswa????????.,2024-11-05T22:56:12Z,0,Coba panji jadi ketua rt dijakarta bisanggak tolong panji adi naswa begitu gk sukanya pd jokowi jangan gunakan hasil kebijakannya sangat malu kalau  ikut menikmati hasil kiner janya naswa????????.,True
@odahindra5318,Dari sini naswa n panji udah keliatangk suka jokowitapi menikmati hasil kerjanya kasian deh karnagk dikasi jabatan 😊😊😊,2024-11-05T22:48:59Z,0,Dari sini naswa n panji udah keliatangk suka jokowitapi menikmati hasil kerjanya kasian deh karnagk dikasi jabatan 😊😊😊,True
@fekkytombinawa,"Logikanya yaa Kalo dinasti politik kan yang milih presiden dan wakil presiden kan rakyat,,kalo memang dinasti politik ya jangan pilih simple ko,,tapi kalo rakyat yg pilih di mana letak dinastinya,,<br>Dimana2 dinasti itu ada, mau negri ke mau swasta pasti ada,,tapi kalo demokrasi kan yg menentukan rakyat juga,,dahlah jangan selalu mengtasnamakan rakyat,,buktinya mayoritas rakyat indonesia memimilih dia jadi presiden,,artinya hanya segelintir orang yg ngak setuju termasuk Panji",2024-11-05T16:35:22Z,0,"Logikanya yaa Kalo dinasti politik kan yang milih presiden dan wakil presiden kan rakyat,,kalo memang dinasti politik ya jangan pilih simple ko,,tapi kalo rakyat yg pilih di mana letak dinastinya,,
Dimana2 dinasti itu ada, mau negri ke mau swasta pasti ada,,tapi kalo demokrasi kan yg menentukan rakyat juga,,dahlah jangan selalu mengtasnamakan rakyat,,buktinya mayoritas rakyat indonesia memimilih dia jadi presiden,,artinya hanya segelintir orang yg ngak setuju termasuk Panji",True
@TheBkflorida,Buka hub dg israel lah.  Elon pasti percaya dan bisa investasi . Groups kaum wahabi ditekan spy gak tumbuh yg di arab sana udah diusir.,2024-11-04T14:48:06Z,0,Buka hub dg israel lah.  Elon pasti percaya dan bisa investasi . Groups kaum wahabi ditekan spy gak tumbuh yg di arab sana udah diusir.,True
@cheese-up9zf,Males,2024-11-04T07:30:02Z,0,Males,True
@OcolTurner,"Maruarar sirait itu yg skrng jadi menteri mantap pak , sehat selalu pak",2024-11-03T08:41:28Z,0,"Maruarar sirait itu yg skrng jadi menteri mantap pak , sehat selalu pak",True
@infotube9640,Panji tau apa ttg politik 😅<br><br>Ngelawak aj ga prnh lucu.. preettt,2024-11-02T13:41:53Z,1,"Panji tau apa ttg politik 😅

Ngelawak aj ga prnh lucu.. preettt",True
@indahwahyuningsih8360,Ow ini ta😂😂😂,2024-11-01T19:40:43Z,0,Ow ini ta😂😂😂,True
@riska-s4x,mantap,2024-11-01T09:48:27Z,0,mantap,True
@naftaliarepi4394,Panji Tong kosong NYARING BUNYINYA 😂,2024-11-01T03:10:23Z,2,Panji Tong kosong NYARING BUNYINYA 😂,True
@andimuslimfattah8849,"Hrs ada prioritas, ut itu setiap waktu berbeda prioritasx, yg mana prioritas persatuan n kesatuan bangsa, at demokrasi",2024-10-31T23:44:14Z,0,"Hrs ada prioritas, ut itu setiap waktu berbeda prioritasx, yg mana prioritas persatuan n kesatuan bangsa, at demokrasi",True
@andimuslimfattah8849,"Nabi Muhammad SAW, sj orang mulia, msh ada yg tdk suka apa lg klu kita manusia biasa, meskipun kita banyak berbuat baik, tp tdk mungkin bisa sempurna seperti pandangan kita",2024-10-31T23:37:12Z,0,"Nabi Muhammad SAW, sj orang mulia, msh ada yg tdk suka apa lg klu kita manusia biasa, meskipun kita banyak berbuat baik, tp tdk mungkin bisa sempurna seperti pandangan kita",True
@fawwazrasyha2128,panji cuma pelawak buat apa di undang2 😅😅😅😅😅,2024-10-30T13:03:21Z,0,panji cuma pelawak buat apa di undang2 😅😅😅😅😅,True
@didikusnadi4986,Belum balik ke YAMAN?????<br>Ngapain nebeng makan mwlulu najwa.....Tarim lebih butuh kamu tuh......gak punya uang buat beli tiket????,2024-10-30T08:12:57Z,0,"Belum balik ke YAMAN?????
Ngapain nebeng makan mwlulu najwa.....Tarim lebih butuh kamu tuh......gak punya uang buat beli tiket????",True
@mariyono6192,NAJWA KQNTQL KQNTQL SIHAB<br>😅😅😅😅😅😅😅😅😅😅,2024-10-29T18:18:47Z,1,"NAJWA KQNTQL KQNTQL SIHAB
😅😅😅😅😅😅😅😅😅😅",True
@mariyono6192,NAJWA KQNTQL KQNTQL SIHAB<br>😅😅😅😅😅😅😅😅😅😅,2024-10-29T18:18:24Z,0,"NAJWA KQNTQL KQNTQL SIHAB
😅😅😅😅😅😅😅😅😅😅",True
@mariyono6192,NAJWA  KQNTQL KQNTQL SIHAB<br>😅😅😅😅😅😅😅😅😅😅😅😅,2024-10-29T18:18:03Z,0,"NAJWA  KQNTQL KQNTQL SIHAB
😅😅😅😅😅😅😅😅😅😅😅😅",True
@mariyono6192,NAJWA KQNTQL KQNTQL SIHAB<br>😅😅😅😅😅😅😅😅😅😅,2024-10-29T18:17:40Z,0,"NAJWA KQNTQL KQNTQL SIHAB
😅😅😅😅😅😅😅😅😅😅",True
@mariyono6192,NAJWA KQNTQL KQNTQL SIHAB<br>😅😅😅😅😅😅😅😅,2024-10-29T18:17:13Z,0,"NAJWA KQNTQL KQNTQL SIHAB
😅😅😅😅😅😅😅😅",True
@rendiefendi7917,"Kelaaaaz, ambil positifnya",2024-10-29T09:51:41Z,0,"Kelaaaaz, ambil positifnya",True
@odahindra5318,Darisaat ini sudah kelihatan si naswa ini dan panji arahnya kepasukan sakit hatiingat tabur tuai ingat ini.😮,2024-10-28T22:11:47Z,0,Darisaat ini sudah kelihatan si naswa ini dan panji arahnya kepasukan sakit hatiingat tabur tuai ingat ini.😮,True
@denikusuma8633,Panji kelihatan paling blo&#39;on,2024-10-28T14:26:20Z,0,Panji kelihatan paling blo'on,True
@puffhufflepuvv6618,Gue mual dengernya nih diskusi wkwk,2024-10-27T08:24:59Z,0,Gue mual dengernya nih diskusi wkwk,True
@nandawoody9251,bu irma: pandji belum memahami arti demokrasi kwkwkkwkw,2024-10-27T03:47:39Z,0,bu irma: pandji belum memahami arti demokrasi kwkwkkwkw,True
@nandawoody9251,muka bapak aja kesal ketika rakyat ngomong,2024-10-27T03:44:59Z,0,muka bapak aja kesal ketika rakyat ngomong,True
@nandawoody9251,"kepuasan publik apaan, bapak baca aja dari komentar di sini",2024-10-27T03:43:41Z,0,"kepuasan publik apaan, bapak baca aja dari komentar di sini",True
@WiwiIndriyanti-k1t,IMIGRAN NARSIS DAN NESTAPA...😂😂😂😂,2024-10-27T00:52:18Z,0,IMIGRAN NARSIS DAN NESTAPA...😂😂😂😂,True
@duniahiburan1583,Sudah tahu kan dari sini yg pekerja partai ternyata yg penumpang gelap dari yaman <br>Haduh ji ji seperti petugas partai,2024-10-24T18:00:15Z,0,"Sudah tahu kan dari sini yg pekerja partai ternyata yg penumpang gelap dari yaman 
Haduh ji ji seperti petugas partai",True
@ahmadriyadi12012,❤,2024-10-24T08:39:59Z,0,❤,True
@jojo30201,nazwa penyebar hoax,2024-10-24T06:38:26Z,1,nazwa penyebar hoax,True
@FormulaE-f1z,Najwa Shihab cocok berpasangan jd calon presiden bersama panji si botak <br>Tapi presiden apa ya yg cocok buat 2 orang kayak mereka?,2024-10-24T01:41:56Z,0,"Najwa Shihab cocok berpasangan jd calon presiden bersama panji si botak 
Tapi presiden apa ya yg cocok buat 2 orang kayak mereka?",True
@samj9546,Panji hancur sama ara,2024-10-22T18:07:42Z,1,Panji hancur sama ara,True
@bondanpratiwi1007,Sayang panji cuma pelawak. Trs pelawak yg jumawa ( closingnya ),2024-10-22T16:35:32Z,1,Sayang panji cuma pelawak. Trs pelawak yg jumawa ( closingnya ),True
@bondanpratiwi1007,Panji harusnya ikut partisipasi membangun negara ini dgn cara terjun langssung terlibat dgn cara ikut nyalon dpr. Biar bisa makin menyala. Klo cuma menyuarakan tok ya sama aja lewat jalan buntu.,2024-10-22T16:33:54Z,0,Panji harusnya ikut partisipasi membangun negara ini dgn cara terjun langssung terlibat dgn cara ikut nyalon dpr. Biar bisa makin menyala. Klo cuma menyuarakan tok ya sama aja lewat jalan buntu.,True
@ustsukari558,Fikiran seperti Panji ini malah yg.harus diwaspadai karena diotaknya ada kebencian,2024-10-22T16:09:43Z,0,Fikiran seperti Panji ini malah yg.harus diwaspadai karena diotaknya ada kebencian,True
@kristiyaniwijaya4208,denger bu irma ngomong cuma bikin kesel karena isinya kebanyakan menjilat 😑,2024-10-21T05:40:27Z,0,denger bu irma ngomong cuma bikin kesel karena isinya kebanyakan menjilat 😑,True
@tehherbalsaribenalu2599,Adi Prayitno panji the best,2024-10-20T17:28:24Z,0,Adi Prayitno panji the best,True
@noviezrajuanshanonpurba665,"Menit 58 seruuuuuuuuu...<br>Jadi, aku mahasiswi aku memilih Pak Prabowo dan Gibran.. sebelum memilih saya berdoa, saya memilih mempercayai Bapak Prabowo dan Gibran (khusus). <br>Karena saya memiliki pengharapan yang tinggi untuk pemerintahan Indonesia.<br><br>Jadi, setuju dengan Pak Maruarar Sirait bahwa ada rakyat Indonesia yang seperti saya bahwa Gibran dipercayai oleh rakyat untuk menjadi wakil presiden.",2024-10-20T16:47:53Z,0,"Menit 58 seruuuuuuuuu...
Jadi, aku mahasiswi aku memilih Pak Prabowo dan Gibran.. sebelum memilih saya berdoa, saya memilih mempercayai Bapak Prabowo dan Gibran (khusus). 
Karena saya memiliki pengharapan yang tinggi untuk pemerintahan Indonesia.

Jadi, setuju dengan Pak Maruarar Sirait bahwa ada rakyat Indonesia yang seperti saya bahwa Gibran dipercayai oleh rakyat untuk menjadi wakil presiden.",True
@endangnursoleh4147,Jadi males gue nontonnya kalau ada itu  Bu Irma,2024-10-19T16:37:30Z,0,Jadi males gue nontonnya kalau ada itu  Bu Irma,True
@LiamTroope,new member pasti jp di S E H A T S L O T,2024-10-18T07:26:44Z,0,new member pasti jp di S E H A T S L O T,True
@saidbonges8341,"Kalau mau kritik pakai data tahun depan mah pandji,yg anda hadapi militer,😂😂😂😂",2024-10-17T22:26:21Z,0,"Kalau mau kritik pakai data tahun depan mah pandji,yg anda hadapi militer,😂😂😂😂",True
@saidbonges8341,"Cobain aja tahun depan pandji buat rusuh pemerintahan tanpa data,prabowo itu pandji inget,hilang elu dr peredaran nanti😂",2024-10-17T22:24:30Z,0,"Cobain aja tahun depan pandji buat rusuh pemerintahan tanpa data,prabowo itu pandji inget,hilang elu dr peredaran nanti😂",True
@saidbonges8341,"Saya gk percaya sama pandji yg tukang gele😂😂😂,otaknya kecil yg suka gele tuh😂😂😂😂",2024-10-17T22:20:43Z,0,"Saya gk percaya sama pandji yg tukang gele😂😂😂,otaknya kecil yg suka gele tuh😂😂😂😂",True
@Totokhirmanto,BAYANGIN AJA JAMAN SUKARNO<br>BILA ANDA NGOMNGO KYAK GINI...<br>MAAF KLO NGOMONG JAN LAMPOOO..,2024-10-17T09:50:00Z,0,"BAYANGIN AJA JAMAN SUKARNO
BILA ANDA NGOMNGO KYAK GINI...
MAAF KLO NGOMONG JAN LAMPOOO..",True
@bryanOngek,mau ikutaaann,2024-10-16T11:26:36Z,0,mau ikutaaann,True
@YudiYansah-l2n,udahlah panji rambut mu aja gak mawu tumbuh.,2024-10-15T13:09:39Z,0,udahlah panji rambut mu aja gak mawu tumbuh.,True
@justinijustini3142,"Dinasti kan kalau anaknya dipilih langsung oleh presiden, kalau anaknya atau anggota keluarganya berkompetisi lalu dipilih oleh masyarakat dan menang berarti bukan dinasti. Kalau kalah tapi presiden kekeh menetapkannya sebagai pemenang berarti curang banget otoriter banget.",2024-10-15T09:54:18Z,1,"Dinasti kan kalau anaknya dipilih langsung oleh presiden, kalau anaknya atau anggota keluarganya berkompetisi lalu dipilih oleh masyarakat dan menang berarti bukan dinasti. Kalau kalah tapi presiden kekeh menetapkannya sebagai pemenang berarti curang banget otoriter banget.",True
@IndriiSalengke,Sy tw mbak najwa pnya permainn masyaallah,2024-10-14T23:27:29Z,0,Sy tw mbak najwa pnya permainn masyaallah,True
@martigahoras205,Ternyata Panji dan Marcell sama sama kocak nya kalau di sebelah org yg tumbuh besar di parlemen dan dunia politik,2024-10-14T13:48:16Z,0,Ternyata Panji dan Marcell sama sama kocak nya kalau di sebelah org yg tumbuh besar di parlemen dan dunia politik,True
@karangtaruna2372,Rakyat wg cilik.ra ggas politik .pnting kerjo,2024-10-14T11:26:32Z,2,Rakyat wg cilik.ra ggas politik .pnting kerjo,True
@putraragil2606,"Sya dr thn 2010 an terlitas d kepala <br>Mereka (sebagian besar) yg berlomba2 ingin mjadi pejabat, apakah mereka iklas bekerja untuk rakyat tanpa menginginkan sesuatu yg lebih dr negara? Motifasinya apa? Apakah betuh hnya ingin bekerja untuk rakyat?",2024-10-13T06:19:00Z,0,"Sya dr thn 2010 an terlitas d kepala 
Mereka (sebagian besar) yg berlomba2 ingin mjadi pejabat, apakah mereka iklas bekerja untuk rakyat tanpa menginginkan sesuatu yg lebih dr negara? Motifasinya apa? Apakah betuh hnya ingin bekerja untuk rakyat?",True
@abdurohman3105,dagelan,2024-10-12T15:19:47Z,0,dagelan,True
@trititin1278,FUFUFAFA,2024-10-11T22:16:35Z,0,FUFUFAFA,True
@ketutbuda2186,jilaatttttt,2024-10-11T16:42:49Z,0,jilaatttttt,True
@najimudin2752,Kalo ada muka panji ...jijik muaa mules😂😂 ski,2024-10-11T13:12:49Z,0,Kalo ada muka panji ...jijik muaa mules😂😂 ski,True
@mimaje122,&quot;Partai yg kalah dirangkul&quot; sebel bgt pas dia ngmong ini udahmah ga logis ngeyel pula,2024-10-11T04:38:20Z,0,"""Partai yg kalah dirangkul"" sebel bgt pas dia ngmong ini udahmah ga logis ngeyel pula",True
@widionosamba7830,"Yg kalah mah mending diluar pemerintah hrs punya harga  diri , jgn bersembunyi dibalik kata kata bijak demi keutuhan bangsa dan  negara bullsheat itu semua .",2024-10-11T03:50:04Z,0,"Yg kalah mah mending diluar pemerintah hrs punya harga  diri , jgn bersembunyi dibalik kata kata bijak demi keutuhan bangsa dan  negara bullsheat itu semua .",True
@rezaprasetya991,Atas nama kepentingan Vs. Suara rakyat,2024-10-09T17:43:10Z,0,Atas nama kepentingan Vs. Suara rakyat,True
@kosulatech1807,sok suci..... ar,2024-10-09T14:59:50Z,0,sok suci..... ar,True
@alifmaros2230,Disini pandji agak terbungkam yah tdk banyak bicara😂😂,2024-10-08T19:08:21Z,0,Disini pandji agak terbungkam yah tdk banyak bicara😂😂,True
